date,CI_mean,CI_p90,n_valid,src,engine
2024-10-05 13:46:32+00:00,0.0006083461921662092,0.0007544581894762814,1536951,S3M_OLCI_EFRNT.20241005.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-06 14:19:31+00:00,0.0010332863312214613,0.002213902771472931,1581453,S3M_OLCI_EFRNT.20241006.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-07 13:53:20+00:00,0.0015934292459860444,0.004603332374244928,1537555,S3M_OLCI_EFRNT.20241007.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-08 13:36:09+00:00,0.0012247010599821806,0.0024863099679350853,1753331,S3M_OLCI_EFRNT.20241008.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-09 13:45:49+00:00,0.0009900095174089074,0.002247328869998455,1745252,S3M_OLCI_EFRNT.20241009.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-10 14:15:46+00:00,0.0010226869489997625,0.0022703977301716805,1717035,S3M_OLCI_EFRNT.20241010.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-11 13:49:36+00:00,0.0008643628680147231,0.0018033658852800727,1851604,S3M_OLCI_EFRNT.20241011.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-12 13:35:25+00:00,0.0008889567106962204,0.0016296370886266232,1761223,S3M_OLCI_EFRNT.20241012.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-13 13:42:05+00:00,0.0008595787221565843,0.0015852642245590687,1564665,S3M_OLCI_EFRNT.20241013.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-14 14:12:04+00:00,0.000968010223004967,0.002315741730853915,1442114,S3M_OLCI_EFRNT.20241014.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-15 13:48:53+00:00,0.0008918710518628359,0.0017232487443834543,1817784,S3M_OLCI_EFRNT.20241015.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-17 13:41:20+00:00,0.0006788056925870478,0.0015725813573226333,1796082,S3M_OLCI_EFRNT.20241017.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-18 14:08:20+00:00,0.000739716284442693,0.0014974335208535194,2046232,S3M_OLCI_EFRNT.20241018.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-19 13:45:09+00:00,0.0006945697823539376,0.0004804233321920037,1788756,S3M_OLCI_EFRNT.20241019.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-20 13:54:47+00:00,0.0004748786159325391,5.000000601285137e-05,1762716,S3M_OLCI_EFRNT.20241020.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-21 13:37:36+00:00,0.00048516030074097216,5.000000601285137e-05,1847238,S3M_OLCI_EFRNT.20241021.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-22 14:04:36+00:00,0.0005904965801164508,0.00019728674669750035,1612292,S3M_OLCI_EFRNT.20241022.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-23 13:44:25+00:00,0.0006464685429818928,0.00010630118049448356,1857280,S3M_OLCI_EFRNT.20241023.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-24 13:51:03+00:00,0.000726924859918654,0.0012235776521265507,2054338,S3M_OLCI_EFRNT.20241024.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-25 13:36:52+00:00,0.0008136328542605042,0.0018035514513030648,2098297,S3M_OLCI_EFRNT.20241025.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-26 14:00:53+00:00,0.0007194240461103618,0.0014609406935051084,1965674,S3M_OLCI_EFRNT.20241026.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-27 13:40:42+00:00,0.0005573954549618065,0.0003570335975382477,1451171,S3M_OLCI_EFRNT.20241027.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-28 13:47:17+00:00,0.0004928446724079549,0.00012359293759800494,1584757,S3M_OLCI_EFRNT.20241028.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-29 13:33:06+00:00,0.0008451058529317379,0.0026328694075345993,1331102,S3M_OLCI_EFRNT.20241029.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-30 13:57:08+00:00,0.0006723881233483553,0.0008650098461657763,1214909,S3M_OLCI_EFRNT.20241030.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-10-31 13:39:57+00:00,0.0006382944411598146,0.0011219013249501586,1576489,S3M_OLCI_EFRNT.20241031.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-01 13:46:33+00:00,0.0005831429734826088,0.0005679514142684639,1548488,S3M_OLCI_EFRNT.20241101.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-02 14:19:36+00:00,0.0005963410949334502,0.0003428189374972135,1597251,S3M_OLCI_EFRNT.20241102.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-03 13:53:25+00:00,0.0004995542112737894,9.438103734282777e-05,1390832,S3M_OLCI_EFRNT.20241103.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-04 13:36:14+00:00,0.0007328803767450154,0.00046875185216777027,1433360,S3M_OLCI_EFRNT.20241104.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-05 13:45:49+00:00,0.0006511835963465273,0.00032448573620058596,1165149,S3M_OLCI_EFRNT.20241105.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-06 14:15:52+00:00,0.000573342724237591,5.000000601285137e-05,1077567,S3M_OLCI_EFRNT.20241106.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-07 13:49:41+00:00,0.0006257820059545338,0.0003662397793959826,1349240,S3M_OLCI_EFRNT.20241107.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-08 13:35:30+00:00,0.0005700428155250847,5.106519893161021e-05,1876100,S3M_OLCI_EFRNT.20241108.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-09 13:42:03+00:00,0.0005974862724542618,0.0007209753384813666,1997084,S3M_OLCI_EFRNT.20241109.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-10 14:12:06+00:00,0.0009036227711476386,0.002491946332156658,1312515,S3M_OLCI_EFRNT.20241110.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-11 13:48:55+00:00,0.0007148165022954345,0.0011309690307825804,1234304,S3M_OLCI_EFRNT.20241111.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-12 13:31:43+00:00,0.0004701032012235373,5.000000601285137e-05,1809984,S3M_OLCI_EFRNT.20241112.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-13 13:41:18+00:00,0.0007014581351540983,0.0008490608888678253,1782496,S3M_OLCI_EFRNT.20241113.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-14 14:08:22+00:00,0.0005907400045543909,5.92879623582121e-05,1052593,S3M_OLCI_EFRNT.20241114.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-15 13:45:11+00:00,0.0003917002759408206,5.000000601285137e-05,1122399,S3M_OLCI_EFRNT.20241115.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-16 13:54:46+00:00,0.0003689400327857584,5.0000002374872565e-05,1285982,S3M_OLCI_EFRNT.20241116.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-17 13:37:34+00:00,0.0004310615186113864,5.0000002374872565e-05,1073378,S3M_OLCI_EFRNT.20241117.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-18 14:04:50+00:00,0.00042678083991631866,5.000000601285137e-05,1190260,S3M_OLCI_EFRNT.20241118.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-19 13:44:29+00:00,0.0003036245470866561,5.0000002374872565e-05,1208167,S3M_OLCI_EFRNT.20241119.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-20 13:51:20+00:00,0.00034986998070962727,5.0000002374872565e-05,889474,S3M_OLCI_EFRNT.20241120.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-21 13:36:50+00:00,0.00042957565165124834,5.0000002374872565e-05,1186844,S3M_OLCI_EFRNT.20241121.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-22 14:01:24+00:00,0.0006959854508750141,0.0005120973801240325,1276944,S3M_OLCI_EFRNT.20241122.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-23 13:40:45+00:00,0.0004080042417626828,5.0000002374872565e-05,1325237,S3M_OLCI_EFRNT.20241123.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-24 13:47:51+00:00,0.00036452297354117036,5.0000002374872565e-05,1296337,S3M_OLCI_EFRNT.20241124.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-25 13:33:04+00:00,0.0007218214450404048,0.0004937647609040141,1132244,S3M_OLCI_EFRNT.20241125.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-26 13:57:55+00:00,0.00048610055819153786,5.0000002374872565e-05,1004215,S3M_OLCI_EFRNT.20241126.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-27 13:40:00+00:00,0.0003323625132907182,5.0000002374872565e-05,1273215,S3M_OLCI_EFRNT.20241127.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-28 13:46:30+00:00,0.0004104123800061643,5.0000002374872565e-05,928102,S3M_OLCI_EFRNT.20241128.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-29 14:20:31+00:00,0.0004907362163066864,5.0000002374872565e-05,876325,S3M_OLCI_EFRNT.20241129.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-11-30 13:54:23+00:00,0.00034305875306017697,5.0000002374872565e-05,1168176,S3M_OLCI_EFRNT.20241130.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-01 13:36:15+00:00,0.00032839123741723597,5.0000002374872565e-05,1325973,S3M_OLCI_EFRNT.20241201.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-02 13:45:46+00:00,0.00027880893321707845,5.0000002374872565e-05,1398594,S3M_OLCI_EFRNT.20241202.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-03 14:16:57+00:00,0.00038831011625006795,5.000000601285137e-05,1190013,S3M_OLCI_EFRNT.20241203.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-04 13:50:48+00:00,0.00030587828950956464,5.0000002374872565e-05,1161763,S3M_OLCI_EFRNT.20241204.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-05 13:35:29+00:00,0.00031573520391248167,5.0000002374872565e-05,1067749,S3M_OLCI_EFRNT.20241205.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-06 13:42:01+00:00,0.0002513780491426587,5.0000002374872565e-05,1250697,S3M_OLCI_EFRNT.20241206.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-07 14:13:23+00:00,0.0004162136756349355,5.000000601285137e-05,1159928,S3M_OLCI_EFRNT.20241207.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-08 13:48:56+00:00,0.00038144580321386456,0.00010583626863081008,1285063,S3M_OLCI_EFRNT.20241208.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-09 13:31:45+00:00,0.0003201433864887804,5.0000002374872565e-05,1128658,S3M_OLCI_EFRNT.20241209.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-10 13:41:15+00:00,0.0003319448442198336,5.0000002374872565e-05,880443,S3M_OLCI_EFRNT.20241210.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-11 14:09:47+00:00,0.000303795124636963,5.0000002374872565e-05,765714,S3M_OLCI_EFRNT.20241211.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-12 13:45:12+00:00,0.00021117115102242678,5.0000002374872565e-05,1227349,S3M_OLCI_EFRNT.20241212.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-13 13:56:09+00:00,0.0004840729234274477,5.000000601285137e-05,1263015,S3M_OLCI_EFRNT.20241213.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-14 13:37:30+00:00,0.00029901834204792976,5.0000002374872565e-05,1387153,S3M_OLCI_EFRNT.20241214.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-15 14:06:08+00:00,0.0005627655191347003,5.054649227531627e-05,1073970,S3M_OLCI_EFRNT.20241215.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-16 13:44:27+00:00,0.00041557251824997365,5.0000002374872565e-05,1138059,S3M_OLCI_EFRNT.20241216.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-17 13:52:30+00:00,0.00029775494476780295,5.0000002374872565e-05,1030689,S3M_OLCI_EFRNT.20241217.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-18 13:36:46+00:00,0.00031043821945786476,5.0000002374872565e-05,1161668,S3M_OLCI_EFRNT.20241218.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-19 14:02:26+00:00,0.00025819390430115163,5.0000002374872565e-05,751450,S3M_OLCI_EFRNT.20241219.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-20 13:40:42+00:00,0.000211006699828431,5.0000002374872565e-05,1130099,S3M_OLCI_EFRNT.20241220.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-21 13:48:48+00:00,0.00022219304810278118,5.0000002374872565e-05,1106058,S3M_OLCI_EFRNT.20241221.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-22 13:33:03+00:00,0.0002795278269331902,5.0000002374872565e-05,1102009,S3M_OLCI_EFRNT.20241222.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-23 13:58:44+00:00,0.00034596509067341685,5.0000002374872565e-05,938295,S3M_OLCI_EFRNT.20241223.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-24 13:39:58+00:00,0.0003127399832010269,5.0000002374872565e-05,586073,S3M_OLCI_EFRNT.20241224.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-25 13:46:30+00:00,0.0004985645064152777,5.0000002374872565e-05,526977,S3M_OLCI_EFRNT.20241225.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-26 14:21:10+00:00,0.0004134660412091762,5.0000002374872565e-05,526513,S3M_OLCI_EFRNT.20241226.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-27 13:54:58+00:00,0.0002254317223560065,5.0000002374872565e-05,672325,S3M_OLCI_EFRNT.20241227.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-28 13:36:13+00:00,0.0003183357766829431,5.0000002374872565e-05,626450,S3M_OLCI_EFRNT.20241228.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-29 13:45:46+00:00,0.00040559156332165003,5.0000002374872565e-05,578561,S3M_OLCI_EFRNT.20241229.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-30 14:17:22+00:00,0.00039397957152687013,5.0000002374872565e-05,932556,S3M_OLCI_EFRNT.20241230.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
2024-12-31 13:51:10+00:00,0.0002030380564974621,5.0000002374872565e-05,1013973,S3M_OLCI_EFRNT.20241231.L3m.DAY.ILW_CONUS.V5.all.CONUS.300m.nc,netcdf4
